Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	0	21	lc	True	True	True	True	2	2	5	5
4	3	21	lc	True	True	True	True	2	2	5	5
4	8	21	lc	True	True	True	True	2	2	5	5
4	10	21	lc	True	True	True	True	2	2	5	5
4	12	21	lc	True	True	True	True	2	2	5	5
4	14	21	lc	True	True	True	True	2	2	5	5
4	15	21	lc	True	True	True	True	2	2	5	5
4	32	21	lc	True	True	True	True	2	2	5	5
4	35	21	lc	True	True	True	True	2	2	5	5
4	38	21	lc	True	True	True	True	2	2	5	5
4	41	21	lc	True	True	True	True	2	2	5	5
4	43	21	lc	True	True	True	True	2	2	5	5
4	60	21	lc	True	True	True	True	2	2	5	5
4	63	21	lc	True	True	True	True	2	2	5	5
4	67	21	lc	True	True	True	True	2	2	5	5
4	71	21	lc	True	True	True	True	2	2	5	5
4	72	21	lc	True	True	True	True	2	2	5	5
4	74	21	lc	True	True	True	True	2	2	5	5
4	76	21	lc	True	True	True	True	2	2	5	5
4	78	21	lc	True	True	True	True	2	2	5	5
4	80	21	lc	True	True	True	True	2	2	5	5
4	148	21	lc	True	True	True	True	2	2	5	5
4	152	21	lc	True	True	True	True	2	2	5	5
4	157	21	lc	True	True	True	True	2	2	5	5
4	162	21	lc	True	True	True	True	2	2	5	5
4	163	21	lc	True	True	True	True	2	2	5	5
4	165	21	lc	True	True	True	True	2	2	5	5
4	170	21	lc	True	True	True	True	2	2	5	5
4	173	21	lc	True	True	True	True	2	2	5	5
4	176	21	lc	True	True	True	True	2	2	5	5
4	179	21	lc	True	True	True	True	2	2	5	5
4	180	21	lc	True	True	True	True	2	2	5	5
4	181	21	lc	True	True	True	True	2	2	5	5
4	214	21	lc	True	True	True	True	2	2	5	5
4	217	21	lc	True	True	True	True	2	2	5	5
4	222	21	lc	True	True	True	True	2	2	5	5
4	355	21	lc	True	True	True	True	2	2	5	5
4	356	21	lc	True	True	True	True	2	2	5	5
4	376	21	lc	True	True	True	True	2	2	5	5
4	381	21	lc	True	True	True	True	2	2	5	5
4	387	21	lc	True	True	True	True	2	2	5	5
4	392	21	lc	True	True	True	True	2	2	5	5
4	394	21	lc	True	True	True	True	2	2	5	5
4	396	21	lc	True	True	True	True	2	2	5	5
4	397	21	lc	True	True	True	True	2	2	5	5
4	398	21	lc	True	True	True	True	2	2	5	5
4	422	21	lc	True	True	True	True	2	2	5	5
4	431	21	lc	True	True	True	True	2	2	5	5
4	432	21	lc	True	True	True	True	2	2	5	5
4	441	21	lc	True	True	True	True	2	2	5	5
4	602	21	lc	True	True	True	True	2	2	5	5
4	609	21	lc	True	True	True	True	2	2	5	5
4	610	21	lc	True	True	True	True	2	2	5	5
3	10	21	lc	True	True	False	True	3	1	4	4
3	37	21	lc	True	True	False	True	3	1	4	4
3	49	21	lc	True	True	False	True	3	1	4	4
3	111	21	lc	True	True	False	True	3	1	4	4
3	119	21	lc	True	True	False	True	3	1	4	4
3	127	21	lc	True	True	False	True	3	1	4	4
3	131	21	lc	True	True	False	True	3	1	4	4
3	133	21	lc	True	True	False	True	3	1	4	4
5	27	21	lc	True	True	False	True	3	2	7	6
5	48	21	lc	True	True	False	True	3	2	7	6
5	49	21	lc	True	True	False	True	3	2	7	6
5	74	21	lc	True	True	False	True	3	2	7	6
5	113	21	lc	True	True	False	True	3	2	7	6
4	431	21	hc	False	True	True	True	2	2	5	5
4	432	21	hc	False	True	True	True	2	2	5	5
3	3	21	hc	True	True	False	True	3	2	4	4
3	4	21	hc	True	True	False	True	3	2	4	4
3	6	21	hc	True	True	False	True	3	2	4	4
3	27	21	hc	True	True	False	True	3	2	4	4
3	28	21	hc	True	True	False	True	3	2	4	4
3	29	21	hc	True	True	False	True	3	2	4	4
