cut	40
Partition 0	3552,3553,3550
Partition 1	3547,3549,3548
Partition 2	3526,3542,3543
Partition 3	3551,3537,3577
Partition 4	3536,3538,3539
Partition 5	3545,3544
Partition 6	3527,3528,3534,3535
Partition 7	3554,3565,3564
Partition 8	3585,3584,3546
Partition 9	3581,3566,3583,3582
Partition 10	3533,3529,3530
Partition 11	3531,3532,3522
Partition 12	3560,3561,3562
Partition 13	3541,3540,3524
Partition 14	3571,3525,3559
Partition 15	3557,3555,3558,3563
Partition 16	3575,3576,3578
Partition 17	3574,3567,3521
Partition 18	3573,3580,3579
Partition 19	3556,3523,3572,3570
Partition 20	3520,3569,3568
