cut	66
Partition 0	3527,3520,3528
Partition 1	3594,3595
Partition 2	3558,3559,3563
Partition 3	3569,3564,3568
Partition 4	3566,3567
Partition 5	3565,3522,3589
Partition 6	3597,3596,3598
Partition 7	3606,3605,3604
Partition 8	3552,3553,3554
Partition 9	3556,3570,3555
Partition 10	3561,3562
Partition 11	3524,3551,3550
Partition 12	3531,3532
Partition 13	3547,3549,3548
Partition 14	3571,3608,3607
Partition 15	3611,3610,3609
Partition 16	3572,3573,3574
Partition 17	3575,3576,3577
Partition 18	3586,3587,3588
Partition 19	3585,3584,3583
Partition 20	3579,3580
Partition 21	3582,3581,3578
Partition 22	3601,3602
Partition 23	3599,3600,3603
Partition 24	3557,3525
Partition 25	3541,3542,3543
Partition 26	3523,3529,3590
Partition 27	3521,3538,3560
Partition 28	3546,3545,3544
Partition 29	3537,3536,3535
Partition 30	3539,3530,3540
Partition 31	3526,3592,3591
Partition 32	3534,3533,3593
