sol	1
T	1
cut	2
Partition 0	385,388,386,380,384,379,389
Partition 1	382,383,378,387,381
sol	2
T	1
cut	1
Partition 0	385,386,380,384,379
Partition 1	389,382,383,378,387,381,388
sol	3
T	1
cut	3
Partition 0	388,386,380,384,379,389
Partition 1	382,383,378,387,381,385
sol	4
T	1
cut	3
Partition 0	385,388,386,384,379,389
Partition 1	382,383,378,387,381,380
sol	5
T	1
cut	3
Partition 0	385,388,386,380,384,389
Partition 1	382,383,378,387,381,379
sol	6
T	1
cut	2
Partition 0	385,386,380,384,379,378
Partition 1	389,382,383,387,381,388
sol	7
T	1
cut	2
Partition 0	385,386,380,384,379,381
Partition 1	389,382,383,378,387,388
sol	8
T	1
cut	4
Partition 0	388,386,380,384,379,389,387
Partition 1	382,383,378,381,385
sol	9
T	1
cut	4
Partition 0	388,386,384,379,389
Partition 1	382,383,378,387,381,385,380
sol	10
T	1
cut	4
Partition 0	388,386,380,384,389
Partition 1	382,383,378,387,381,385,379
sol	11
T	1
cut	4
Partition 0	385,388,386,384,379,389,387
Partition 1	382,383,378,381,380
sol	12
T	1
cut	4
Partition 0	385,388,386,380,384,389,387
Partition 1	382,383,378,381,379
sol	13
T	1
cut	4
Partition 0	385,388,386,384,389
Partition 1	382,383,378,387,381,380,379
sol	14
T	1
cut	3
Partition 0	385,386,380,384,379,382,381
Partition 1	389,383,378,387,388
sol	15
T	1
cut	3
Partition 0	385,380,384,379,378
Partition 1	389,382,383,387,381,388,386
sol	16
T	1
cut	3
Partition 0	385,380,384,379,381
Partition 1	389,382,383,378,387,388,386
sol	17
T	1
cut	3
Partition 0	385,386,380,384,379,378,381
Partition 1	389,382,383,387,388
sol	18
T	1
cut	4
Partition 0	385,380,384,379,382,381
Partition 1	389,383,378,387,388,386
sol	19
T	1
cut	4
Partition 0	385,380,384,379,378,381
Partition 1	389,382,383,387,388,386
sol	20
T	1
cut	4
Partition 0	388,386,384,379,389,378,387
Partition 1	382,383,381,385,380
sol	21
T	1
cut	4
Partition 0	388,386,380,384,389,378,387
Partition 1	382,383,381,385,379
sol	22
T	1
cut	4
Partition 0	385,388,386,384,389,378,387
Partition 1	382,383,381,380,379
sol	23
T	1
cut	4
Partition 0	385,388,386,389,387
Partition 1	382,383,378,381,380,384,379
sol	24
T	1
cut	3
Partition 0	380,384,379,382,381
Partition 1	389,383,378,387,385,388,386
sol	25
T	1
cut	4
Partition 0	385,380,384,379,382,383,381
Partition 1	389,378,387,388,386
sol	26
T	1
cut	3
Partition 0	380,384,379,378,381
Partition 1	389,382,383,387,385,388,386
