cut	51
Partition 0	3563,3556,3587,3588,3589
Partition 1	3537,3538,3539,3582,3583
Partition 2	3560,3596,3586,3598,3597
Partition 3	3557,3558,3522,3555,3559
Partition 4	3540,3536,3531,3544,3545
Partition 5	3523,3530,3532,3567,3566,3565
Partition 6	3526,3590,3595,3528,3580,3594
Partition 7	3535,3576,3593,3577,3592,3591
Partition 8	3553,3554,3581,3579,3584,3585
Partition 9	3527,3602,3603,3601,3600
Partition 10	3533,3541,3534,3542,3521,3543
Partition 11	3617,3520,3599,3616,3615
Partition 12	3618,3575,3546,3547,3574,3573
Partition 13	3578,3606,3607,3611,3612
Partition 14	3608,3609,3605,3610,3613,3614
Partition 15	3604,3524,3561,3562,3572
Partition 16	3529,3548,3551,3552,3549,3550
Partition 17	3525,3564,3569,3568,3570,3571
