cut	33
Partition 0	1719,1718
Partition 1	1717,1707,1716
Partition 2	1694,1693,1692
Partition 3	1673,1675,1674
Partition 4	1680,1681,1691
Partition 5	1688,1689,1690
Partition 6	1682,1672,1685
Partition 7	1683,1665,1684
Partition 8	1676,1677,1679,1678
Partition 9	1708,1664
Partition 10	1686,1687,1667
Partition 11	1662,1670,1671
Partition 12	1700,1706,1699
Partition 13	1669,1668,1695,1698
Partition 14	1696,1666,1697
Partition 15	1709,1710,1711
Partition 16	1713,1712,1714,1715
Partition 17	1705,1701,1702
Partition 18	1703,1704,1663
