cut	50
Partition 0	3588,3531,3587
Partition 1	3570,3571,3572
Partition 2	3585,3584,3586
Partition 3	3539,3538,3540
Partition 4	3569,3568,3555
Partition 5	3537,3573,3574
Partition 6	3527,3528
Partition 7	3534,3529,3535
Partition 8	3522,3530,3533,3532
Partition 9	3576,3577,3578
Partition 10	3523,3575,3561
Partition 11	3521,3525,3583,3582
Partition 12	3544,3546,3545
Partition 13	3548,3549,3550
Partition 14	3547,3564,3560
Partition 15	3541,3543,3542
Partition 16	3589,3591,3590
Partition 17	3526,3563,3562
Partition 18	3557,3556
Partition 19	3566,3559,3565
Partition 20	3558,3554,3524,3536
Partition 21	3567,3580,3579
Partition 22	3553,3551,3552
Partition 23	3594,3593,3592,3520,3581
