path	1
T	10
cut	32
Partition 0	19,16,25,43,47,58
Partition 1	5,7,23,26,49,54,50
Partition 2	34,45,13,48,15,18
Partition 3	30,10,24,17,22,29,40
Partition 4	1,57,2,31,53,35
Partition 5	0,55,56,37,41,59,46
Partition 6	11,4,14,9,27,52,3
Partition 7	6,12,28,42,20,21,33
Partition 8	8,51,36,32,38,39,44
path	2
T	10
cut	32
Partition 0	19,16,25,43,47,58
Partition 1	5,7,23,26,49,54,50
Partition 2	34,45,13,48,15,18
Partition 3	30,10,24,17,22,29,40
Partition 4	1,57,2,31,53,35
Partition 5	0,55,56,37,41,59,46
Partition 6	11,4,14,9,27,52,3
Partition 7	6,12,28,42,20,21,33
Partition 8	8,51,36,32,38,39,44
path	3
T	10
cut	32
Partition 0	19,16,25,43,47,58
Partition 1	5,7,23,26,49,54,50
Partition 2	34,45,13,48,15,18
Partition 3	30,10,24,17,22,29,40
Partition 4	1,57,2,31,53,35
Partition 5	0,55,56,37,41,59,46
Partition 6	11,4,14,9,27,52,3
Partition 7	6,12,28,42,20,21,33
Partition 8	8,51,36,32,38,39,44
