cut	52
Partition 0	3610,3609,3579,3580
Partition 1	3549,3557,3576
Partition 2	3522,3578,3577,3530
Partition 3	3537,3527,3529,3536
Partition 4	3555,3538,3556,3534
Partition 5	3524,3542,3550
Partition 6	3543,3528,3541,3595
Partition 7	3547,3548,3546,3544,3545
Partition 8	3553,3554,3596,3597
Partition 9	3552,3585,3525,3551
Partition 10	3523,3586,3587,3590
Partition 11	3565,3598,3599
Partition 12	3559,3560,3567,3571
Partition 13	3558,3520,3540,3539
Partition 14	3583,3532,3584,3588
Partition 15	3572,3589,3591,3592
Partition 16	3573,3574,3569,3575
Partition 17	3606,3607,3605,3582
Partition 18	3608,3594,3604,3593
Partition 19	3581,3600,3601,3602,3603
Partition 20	3563,3562,3561
Partition 21	3564,3526,3535,3531
Partition 22	3566,3521,3568,3533,3570
