path	1
T	NA
cut	75
Partition 0	57,11,55,73,74,61,65,63
Partition 1	45,72,19,17,18,20,53,77
Partition 2	69,41,71,32,37,3,44,68
Partition 3	50,15,39,21,48,12,13,62
Partition 4	22,31,1,58,59,30,27,40
Partition 5	7,46,78,52,56,64,10,70
Partition 6	79,16,29,76,75,33,60,38
Partition 7	24,25,54,47,14,9,23,43
Partition 8	0,36,35,4,2,8,6,67
Partition 9	5,28,26,51,66,34,42,49
path	2
T	NA
cut	75
Partition 0	57,11,55,73,74,61,65,63
Partition 1	45,72,19,17,18,20,53,77
Partition 2	69,41,71,32,37,3,44,68
Partition 3	50,15,39,21,48,12,13,62
Partition 4	22,31,1,58,59,30,27,40
Partition 5	7,46,78,52,56,64,10,70
Partition 6	79,16,29,76,75,33,60,38
Partition 7	24,25,54,47,14,9,23,43
Partition 8	0,36,35,4,2,8,6,67
Partition 9	5,28,26,51,66,34,42,49
path	3
T	NA
cut	75
Partition 0	57,11,55,73,74,61,65,63
Partition 1	45,72,19,17,18,20,53,77
Partition 2	69,41,71,32,37,3,44,68
Partition 3	50,15,39,21,48,12,13,62
Partition 4	22,31,1,58,59,30,27,40
Partition 5	7,46,78,52,56,64,10,70
Partition 6	79,16,29,76,75,33,60,38
Partition 7	24,25,54,47,14,9,23,43
Partition 8	0,36,35,4,2,8,6,67
Partition 9	5,28,26,51,66,34,42,49
