cut	61
Partition 0	63,23,44
Partition 1	3,24,0
Partition 2	65,6,95
Partition 3	29,91,99
Partition 4	1,45,82
Partition 5	14,78,34
Partition 6	20,81,90,58
Partition 7	28,68,97,75
Partition 8	86,39,48
Partition 9	12,61,43,36
Partition 10	7,17,80
Partition 11	67,50,66,87
Partition 12	9,53,85
Partition 13	16,21,76
Partition 14	18,25,79,70
Partition 15	2,38,51
Partition 16	5,15,56
Partition 17	47,8,84
Partition 18	32,33,96
Partition 19	93,57,64,83
Partition 20	4,55,88
Partition 21	35,22,46,19
Partition 22	26,98,54
Partition 23	11,49,62
Partition 24	71,13,94,72
Partition 25	89,37,92
Partition 26	10,77,40,27
Partition 27	30,41,60
Partition 28	31,42,52
Partition 29	69,59,73,74
