iteration	t
1	65,101,155,176,214,300,498,1208,1553,2022,2030,4593,6575
2	72,104,150,153,159,178,526,544,564,2772,4669
3	85,103,104,184,580,1858,1889,1899
4	112,143,169,371,418,453,771,1820,2178,2188,2210
5	46,51,124,265,537,1185,1192,1551,1578,1586,3215,4961,5866
6	13,21,85,115,696,10391,11411,11499
7	12,27,136,644,652
8	86
9	17
