cut	81
Partition 0	34,68
Partition 1	10,22,69
Partition 2	13,37,62
Partition 3	19,17,31
Partition 4	12,57,27
Partition 5	24,60,54
Partition 6	77,30
Partition 7	15,21,25
Partition 8	9,66,2
Partition 9	65,11,51
Partition 10	6,70,43
Partition 11	38,67,48
Partition 12	3,71,29,26
Partition 13	55,28,78
Partition 14	20,41,74
Partition 15	44,63,53
Partition 16	1,72,64
Partition 17	36,45,52
Partition 18	4,49,58
Partition 19	7,5,8,33,76
Partition 20	32,73
Partition 21	39,46,47
Partition 22	14,16,56
Partition 23	0,18,59
Partition 24	50,23
Partition 25	79,61,42
Partition 26	35,40,75
