cut	37
Partition 0	7536,7537,7538
Partition 1	7533,7534,7552,7551
Partition 2	7503,7502,7501
Partition 3	7532,7500,7499,7504
Partition 4	7558,7557,7556
Partition 5	7559,7554,7529,7553
Partition 6	7530,7531,7548
Partition 7	7491,7514,7546,7513,7547
Partition 8	7555,7542,7549,7550
Partition 9	7496,7526,7527
Partition 10	7520,7521,7522,7528
Partition 11	7523,7524,7525
Partition 12	7519,7518,7517
Partition 13	7544,7495,7490,7545,7498
Partition 14	7494,7540,7543,7541
Partition 15	7539,7515,7492
Partition 16	7516,7497,7493,7535
Partition 17	7506,7505,7511,7512
Partition 18	7508,7507,7509,7510
