cut	52
Partition 0	3528,3537,3538,3539
Partition 1	3555,3567,3554,3553,3556
Partition 2	3563,3558,3566,3564,3565
Partition 3	3526,3527,3562,3578,3561
Partition 4	3525,3559,3521,3560,3557
Partition 5	3573,3574,3584,3583
Partition 6	3579,3580,3581,3582
Partition 7	3601,3602,3603,3604
Partition 8	3532,3605,3600,3607,3606
Partition 9	3599,3608,3598,3609,3597
Partition 10	3522,3544,3568,3569,3570
Partition 11	3592,3593,3590,3533
Partition 12	3588,3585,3586,3587
Partition 13	3589,3591,3596,3594,3595
Partition 14	3546,3547,3552,3523,3551
Partition 15	3611,3610,3572,3520
Partition 16	3543,3571,3542,3530,3531
Partition 17	3545,3550,3548,3549
Partition 18	3534,3535,3576,3529,3575
Partition 19	3536,3540,3524,3577,3541
