cut	56
Partition 0	3523,3590,3591,3592
Partition 1	3609,3608,3606,3607
Partition 2	3529,3541,3524,3527
Partition 3	3525,3553,3604,3605
Partition 4	3521,3567,3597,3555,3554
Partition 5	3585,3584,3586,3587
Partition 6	3583,3576,3577,3582
Partition 7	3579,3580,3578,3581,3528
Partition 8	3558,3559,3557,3556
Partition 9	3551,3548,3552,3531
Partition 10	3522,3530,3537,3536,3538
Partition 11	3543,3563,3564,3565
Partition 12	3572,3566,3570,3571
Partition 13	3534,3520,3549,3550
Partition 14	3535,3532,3533,3596
Partition 15	3599,3575,3574,3598,3600
Partition 16	3562,3561,3560,3547
Partition 17	3613,3612,3589,3588
Partition 18	3610,3611,3526,3573,3603
Partition 19	3539,3542,3569,3540
Partition 20	3593,3544,3545,3546
Partition 21	3602,3594,3568,3595,3601
