cut	52
Partition 0	3523,3528,3529
Partition 1	3527,3526,3591
Partition 2	3561,3563,3562
Partition 3	3575,3576
Partition 4	3530,3531,3587
Partition 5	3522,3521,3577
Partition 6	3571,3572
Partition 7	3586,3589,3590
Partition 8	3570,3585,3588
Partition 9	3539,3538,3540
Partition 10	3537,3584
Partition 11	3525,3583,3582
Partition 12	3569,3568,3555,3573
Partition 13	3578,3574
Partition 14	3567,3580,3566
Partition 15	3579,3520,3581
Partition 16	3558,3554,3559
Partition 17	3557,3556
Partition 18	3524,3536
Partition 19	3533,3532,3534,3535
Partition 20	3541,3543,3542
Partition 21	3544,3545
Partition 22	3549,3546,3550
Partition 23	3594,3593,3592
Partition 24	3553,3551,3552
Partition 25	3547,3548
Partition 26	3564,3560,3565
