cut	40
Partition 0	1672,1673
Partition 1	1663,1670,1674
Partition 2	1699,1667
Partition 3	1668,1669
Partition 4	1687,1677,1678
Partition 5	1714,1713
Partition 6	1718,1717
Partition 7	1688,1715,1716
Partition 8	1690,1709
Partition 9	1712,1710,1711
Partition 10	1689,1692,1691,1693
Partition 11	1676,1675,1694
Partition 12	1679,1666
Partition 13	1671,1697
Partition 14	1700,1701,1698
Partition 15	1662,1680,1696
Partition 16	1681,1695
Partition 17	1665,1682
Partition 18	1684,1685,1686,1683
Partition 19	1702,1703
Partition 20	1705,1704,1706
Partition 21	1664,1708,1707
