cut	36
Partition 0	1675,1665,1691
Partition 1	1662,1693,1692
Partition 2	1681,1663,1682,1685
Partition 3	1713,1715,1714
Partition 4	1696,1697,1698
Partition 5	1679,1680,1705,1704
Partition 6	1664,1707,1708
Partition 7	1678,1677,1699,1703
Partition 8	1676,1700,1701,1702
Partition 9	1723,1722,1721
Partition 10	1694,1666,1695
Partition 11	1709,1719,1718
Partition 12	1667,1712,1706,1720
Partition 13	1674,1669,1690,1689
Partition 14	1683,1668,1684,1688
Partition 15	1711,1710,1717,1716
Partition 16	1672,1673,1671
Partition 17	1686,1670,1687
