cut	38
Partition 0	7533,7534,7516
Partition 1	7492,7514,7515
Partition 2	7524,7525,7526
Partition 3	7532,7528,7531,7530
Partition 4	7521,7519,7520,7527
Partition 5	7554,7548,7547
Partition 6	7555,7536,7535
Partition 7	7542,7543,7496
Partition 8	7545,7546,7541
Partition 9	7517,7518,7497,7544
Partition 10	7550,7551,7538
Partition 11	7494,7552,7553
Partition 12	7537,7539,7522,7523
Partition 13	7529,7549,7499
Partition 14	7504,7505,7491
Partition 15	7509,7508,7540
Partition 16	7490,7498,7495
Partition 17	7493,7500,7503
Partition 18	7501,7510,7511,7512
Partition 19	7502,7506,7507,7513
