cut	47
Partition 0	3539,3538,3534
Partition 1	3537,3536,3535
Partition 2	3527,3528,3585
Partition 3	3529,3524,3530
Partition 4	3533,3532,3545
Partition 5	3589,3588
Partition 6	3520,3583,3582
Partition 7	3590,3584,3564,3563
Partition 8	3551,3562,3561
Partition 9	3544,3525,3550
Partition 10	3587,3586,3572
Partition 11	3581,3579,3580
Partition 12	3574,3575,3578
Partition 13	3573,3576,3577
Partition 14	3565,3569,3568
Partition 15	3521,3547,3526
Partition 16	3548,3549,3531
Partition 17	3571,3552
Partition 18	3566,3567,3555
Partition 19	3540,3543,3522,3570
Partition 20	3541,3523,3546
Partition 21	3542,3554,3553
Partition 22	3556,3557,3558,3559,3560
