cut	56
Partition 0	3592,3590,3533,3549
Partition 1	3568,3569,3552,3551
Partition 2	3522,3544,3545,3550
Partition 3	3593,3594,3595
Partition 4	3599,3608,3598
Partition 5	3546,3589,3596,3597
Partition 6	3542,3530,3531
Partition 7	3611,3610,3609
Partition 8	3543,3571,3572,3570,3520
Partition 9	3540,3548,3524,3541
Partition 10	3523,3536,3529,3575
Partition 11	3534,3535,3576,3577
Partition 12	3555,3554,3553
Partition 13	3573,3574,3584,3583
Partition 14	3579,3580,3581,3582
Partition 15	3588,3585,3586,3587
Partition 16	3605,3607,3606
Partition 17	3601,3602,3603,3604
Partition 18	3547,3558,3591
Partition 19	3532,3525,3600,3560
Partition 20	3578,3561,3559,3521,3557
Partition 21	3526,3527,3528,3537
Partition 22	3567,3538,3539,3556
Partition 23	3562,3563,3566,3564,3565
