cut	49
Partition 0	3558,3557
Partition 1	3587,3589,3588
Partition 2	3521,3547,3548
Partition 3	3566,3567,3568
Partition 4	3525,3531,3556
Partition 5	3527,3528,3529,3530
Partition 6	3590,3576,3577
Partition 7	3534,3522,3533
Partition 8	3532,3539,3540
Partition 9	3536,3537,3538
Partition 10	3598,3597,3544
Partition 11	3543,3535,3541,3542
Partition 12	3549,3550,3546
Partition 13	3580,3581,3582
Partition 14	3579,3578,3545
Partition 15	3595,3596,3594
Partition 16	3553,3554,3555
Partition 17	3562,3564,3565,3563
Partition 18	3523,3574,3572
Partition 19	3524,3551,3552
Partition 20	3573,3591,3575
Partition 21	3559,3560,3561
Partition 22	3526,3569,3570
Partition 23	3592,3593,3586,3520
Partition 24	3571,3585,3584,3583
