path	1
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
path	2
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
path	3
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
path	4
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
path	5
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
path	6
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
path	7
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
path	8
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
path	9
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
path	10
T	3
cut	9
Partition 0	828,826,827,824,825
Partition 1	816,817,819,823,796
Partition 2	815,820,818,821,814,822
Partition 3	801,805,810,813,812
Partition 4	807,808,799,811,797,809
Partition 5	800,803,802,804,806,798
