cut	69
Partition 0	0,36,87
Partition 1	40,5,2
Partition 2	78,43,81
Partition 3	39,66,56
Partition 4	41,38,86,67
Partition 5	9,18,19
Partition 6	26,37,55
Partition 7	42,48,21
Partition 8	1,14,32,75
Partition 9	82,20,58
Partition 10	89,8,85,7
Partition 11	15,16,29,65
Partition 12	50,73,83
Partition 13	13,68,27
Partition 14	31,45,69
Partition 15	51,57,88,44
Partition 16	24,46,70
Partition 17	64,23,34
Partition 18	4,79,35,61
Partition 19	10,33,80,49
Partition 20	84,52,60
Partition 21	6,28,71
Partition 22	59,72,11,77
Partition 23	22,53,30
Partition 24	54,17,63
Partition 25	25,47,74,76
Partition 26	3,12,62
