cut	53
Partition 0	3524,3551,3562,3550
Partition 1	3558,3561,3559,3563
Partition 2	3611,3610,3549,3609
Partition 3	3527,3531,3532,3547,3548
Partition 4	3520,3530,3528,3564,3529
Partition 5	3555,3552,3553,3554
Partition 6	3556,3570,3571,3608,3607
Partition 7	3566,3569,3568,3567
Partition 8	3565,3522,3589,3606,3605
Partition 9	3597,3594,3595,3596,3598,3604
Partition 10	3521,3538,3560,3543
Partition 11	3541,3525,3542,3523,3590
Partition 12	3537,3546,3536,3535
Partition 13	3526,3534,3592,3533,3593
Partition 14	3539,3545,3540,3544,3591
Partition 15	3599,3600,3603,3602
Partition 16	3581,3579,3580,3601,3578
Partition 17	3557,3585,3584,3583
Partition 18	3572,3573,3574,3575,3576
Partition 19	3586,3582,3577,3587,3588
