cut	51
Partition 0	9,79,43,53,85
Partition 1	14,78,23,34
Partition 2	16,18,21,76
Partition 3	67,50,66,70,87
Partition 4	25,28,68,97,75
Partition 5	1,45,99,82
Partition 6	29,91,81,90,58
Partition 7	7,86,80,39,48
Partition 8	3,65,63,20,44
Partition 9	6,24,0,54,95
Partition 10	2,38,51,8
Partition 11	5,15,47,84,56
Partition 12	4,55,57,19
Partition 13	35,22,93,64,83
Partition 14	32,33,96,46,88
Partition 15	89,37,92,73,74
Partition 16	11,26,49,62,98
Partition 17	71,13,94,72,60
Partition 18	12,61,17,40,36
Partition 19	10,77,27,30,41
Partition 20	69,31,42,52,59
