cut	48
Partition 0	3541,3543,3542
Partition 1	3544,3546,3545
Partition 2	3564,3560,3565
Partition 3	3547,3548,3549
Partition 4	3533,3532,3550
Partition 5	3534,3535,3524,3536
Partition 6	3551,3552
Partition 7	3594,3553,3593,3592
Partition 8	3557,3558,3556,3554
Partition 9	3567,3566,3559
Partition 10	3580,3520,3581
Partition 11	3537,3539,3538
Partition 12	3540,3529,3525
Partition 13	3584,3583,3582
Partition 14	3569,3568,3555
Partition 15	3585,3586,3579
Partition 16	3572,3573,3578,3574
Partition 17	3522,3530,3531,3587
Partition 18	3521,3577
Partition 19	3575,3576,3561,3562
Partition 20	3589,3591,3590
Partition 21	3570,3571,3588
Partition 22	3527,3523,3526,3528,3563
