cut	55
Partition 0	3571,3572
Partition 1	3568,3555
Partition 2	3569,3573,3574
Partition 3	3539,3538
Partition 4	3537,3585,3584
Partition 5	3531,3586
Partition 6	3570,3588,3587
Partition 7	3522,3530
Partition 8	3533,3532,3534
Partition 9	3527,3523,3528
Partition 10	3529,3535
Partition 11	3540,3525
Partition 12	3575,3576,3561
Partition 13	3577,3578
Partition 14	3521,3583,3582
Partition 15	3541,3543,3542
Partition 16	3544,3545
Partition 17	3546,3550
Partition 18	3547,3548,3549
Partition 19	3564,3560
Partition 20	3526,3563,3562
Partition 21	3589,3591,3590
Partition 22	3567,3566,3565
Partition 23	3559,3524
Partition 24	3558,3554
Partition 25	3557,3556,3536
Partition 26	3594,3593
Partition 27	3553,3551,3552
Partition 28	3592,3520,3581
Partition 29	3580,3579
