cut	34
Partition 0	1672,1673,1671
Partition 1	1711,1710,1717,1716
Partition 2	1683,1684,1709,1718
Partition 3	1686,1670,1687,1688
Partition 4	1723,1722,1720,1721
Partition 5	1667,1712,1706,1719
Partition 6	1674,1668,1669,1689
Partition 7	1694,1666,1695,1690
Partition 8	1681,1663,1682,1685
Partition 9	1713,1715,1714
Partition 10	1662,1693,1692,1691
Partition 11	1675,1665,1707,1708
Partition 12	1696,1697,1698,1680
Partition 13	1679,1678,1664,1677
Partition 14	1705,1699,1703,1704
Partition 15	1676,1700,1701,1702
