cut	58
Partition 0	3572,3573,3571
Partition 1	3560,3559,3561,3562
Partition 2	3557,3558,3522,3555
Partition 3	3563,3556,3570
Partition 4	3524,3587,3588,3589
Partition 5	3537,3538,3539,3582,3583
Partition 6	3608,3605,3604,3613
Partition 7	3551,3552,3549,3550
Partition 8	3548,3609,3610,3611
Partition 9	3534,3521,3612,3546
Partition 10	3618,3575,3547,3574
Partition 11	3617,3614,3616,3615
Partition 12	3535,3576,3577
Partition 13	3553,3581,3580,3584
Partition 14	3554,3579,3585,3586
Partition 15	3594,3593,3592,3591
Partition 16	3601,3600,3520,3599
Partition 17	3595,3596,3598,3597
Partition 18	3590,3528,3530,3531
Partition 19	3525,3529,3564,3569
Partition 20	3526,3567,3568,3566
Partition 21	3578,3606,3603,3607
Partition 22	3527,3533,3602,3532
Partition 23	3541,3542,3543,3544
Partition 24	3523,3540,3536,3565,3545
