cut	46
Partition 0	3525,3556,3557
Partition 1	3566,3567,3579,3580
Partition 2	3543,3544,3542
Partition 3	3527,3523,3572
Partition 4	3528,3529,3530,3531
Partition 5	3536,3537,3538
Partition 6	3539,3522,3541,3540
Partition 7	3532,3534,3535,3533
Partition 8	3521,3587,3589
Partition 9	3524,3551,3552,3588
Partition 10	3573,3574,3591,3590
Partition 11	3550,3546,3564
Partition 12	3576,3577,3578,3545
Partition 13	3547,3548,3549
Partition 14	3553,3554,3555,3562
Partition 15	3560,3558,3561,3563
Partition 16	3559,3526,3569
Partition 17	3568,3570,3571
Partition 18	3592,3593,3585,3586,3520
Partition 19	3598,3597,3596
Partition 20	3581,3565,3595,3594
Partition 21	3575,3584,3583,3582
