cut	64
Partition 0	3527,3520,3528
Partition 1	3569,3564,3568
Partition 2	3594,3563,3595
Partition 3	3597,3596,3598
Partition 4	3565,3566,3567
Partition 5	3558,3522,3559
Partition 6	3589,3606,3605,3604
Partition 7	3547,3549,3548
Partition 8	3571,3608,3607
Partition 9	3611,3610,3609
Partition 10	3552,3553,3554
Partition 11	3556,3570,3555
Partition 12	3531,3532,3524
Partition 13	3561,3551,3562,3550
Partition 14	3599,3600,3603
Partition 15	3580,3601,3602
Partition 16	3582,3581,3578
Partition 17	3575,3576,3577
Partition 18	3572,3573,3574
Partition 19	3586,3587,3588
Partition 20	3557,3585,3584,3583
Partition 21	3541,3542,3543
Partition 22	3521,3525,3579
Partition 23	3523,3530,3529
Partition 24	3560,3591,3590
Partition 25	3538,3539,3540
Partition 26	3546,3545,3544
Partition 27	3537,3536,3535
Partition 28	3526,3534,3592,3533,3593
