cut	47
Partition 0	3588,3587
Partition 1	3532,3545
Partition 2	3544,3546
Partition 3	3520,3571
Partition 4	3585,3586
Partition 5	3580,3581
Partition 6	3582,3583,3584
Partition 7	3534,3533
Partition 8	3535,3543,3542
Partition 9	3539,3522,3541
Partition 10	3537,3538
Partition 11	3572,3573
Partition 12	3578,3579
Partition 13	3575,3576,3577
Partition 14	3540,3525
Partition 15	3570,3569
Partition 16	3547,3548
Partition 17	3550,3551
Partition 18	3549,3523
Partition 19	3536,3574,3526
Partition 20	3527,3528
Partition 21	3529,3530,3531
Partition 22	3568,3567
Partition 23	3554,3559,3560
Partition 24	3557,3555
Partition 25	3556,3558
Partition 26	3524,3561,3521
Partition 27	3563,3562
Partition 28	3566,3564
Partition 29	3552,3553,3565
