cut	48
Partition 0	7498,7499
Partition 1	7563,7519,7492
Partition 2	7518,7502,7517
Partition 3	7528,7529
Partition 4	7537,7536,7530
Partition 5	7562,7561,7560
Partition 6	7525,7526,7527
Partition 7	7504,7493,7503
Partition 8	7500,7501,7495
Partition 9	7520,7521
Partition 10	7522,7523,7524
Partition 11	7531,7532
Partition 12	7533,7534,7535
Partition 13	7542,7543
Partition 14	7506,7490,7516
Partition 15	7497,7505,7541
Partition 16	7551,7554,7553
Partition 17	7555,7556
Partition 18	7544,7545
Partition 19	7552,7540,7539,7538
Partition 20	7558,7559
Partition 21	7557,7549,7496
Partition 22	7548,7547,7546
Partition 23	7491,7511,7512
Partition 24	7550,7508,7507
Partition 25	7509,7494,7510
Partition 26	7513,7514,7515
