cut	41
Partition 0	3576,3569,3570,3575,3574,3520
Partition 1	3599,3598,3596,3553,3597,3552
Partition 2	3533,3534,3535,3549,3551,3550
Partition 3	3524,3542,3545,3572,3573,3557
Partition 4	3531,3532,3530,3560,3571,3529
Partition 5	3543,3544,3547,3558,3559,3546
Partition 6	3591,3592,3585,3595,3594,3593
Partition 7	3580,3586,3589,3577,3587,3588
Partition 8	3579,3583,3584,3578,3582,3581
Partition 9	3525,3565,3590,3521,3566,3528
Partition 10	3536,3537,3526,3527,3567,3568,3564
Partition 11	3561,3562,3538,3563,3541,3548
Partition 12	3554,3522,3523,3556,3540,3555,3539
