cut	56
Partition 0	3541,3540,3539
Partition 1	3585,3597
Partition 2	3583,3584,3582
Partition 3	3599,3600,3598
Partition 4	3602,3601,3547
Partition 5	3544,3545,3546
Partition 6	3535,3542,3543
Partition 7	3559,3558
Partition 8	3526,3552,3522
Partition 9	3537,3538,3592
Partition 10	3587,3588,3590
Partition 11	3554,3591,3589
Partition 12	3586,3520,3596
Partition 13	3595,3594,3593
Partition 14	3580,3579,3564
Partition 15	3575,3574
Partition 16	3576,3577,3578
Partition 17	3534,3533
Partition 18	3565,3524,3566
Partition 19	3572,3571,3567
Partition 20	3570,3569,3568,3573
Partition 21	3530,3525
Partition 22	3531,3529,3532
Partition 23	3553,3581,3536
Partition 24	3555,3523,3556
Partition 25	3557,3560
Partition 26	3561,3563,3562
Partition 27	3521,3527,3528
Partition 28	3548,3550,3549,3551
