cut	74
Partition 0	43,51,4
Partition 1	69,28,77,17
Partition 2	73,54,59,70
Partition 3	19,89,61
Partition 4	71,66,80
Partition 5	49,84,30
Partition 6	31,32,44,78
Partition 7	9,64,94
Partition 8	1,63,14,58
Partition 9	65,3,10,26
Partition 10	0,88,86,95
Partition 11	42,62,79,57
Partition 12	36,48,96
Partition 13	47,81,83,74
Partition 14	8,11,68
Partition 15	45,22,12
Partition 16	5,20,37,87
Partition 17	97,46,23
Partition 18	50,34,39
Partition 19	55,99,67,6
Partition 20	13,90,33,85
Partition 21	35,56,82,93
Partition 22	75,7,15,27
Partition 23	40,24,21,60
Partition 24	2,41,52
Partition 25	18,25,38,53
Partition 26	91,76,16
Partition 27	29,72,92,98
