cut	34
Partition 0	3541,3540,3542,3537,3539,3538
Partition 1	3586,3587,3554,3588,3590,3589
Partition 2	3535,3544,3520,3545,3543,3547,3546
Partition 3	3521,3527,3553,3565,3581,3566,3536
Partition 4	3525,3534,3524,3533,3569,3568,3573
Partition 5	3530,3531,3575,3528,3529,3532,3523,3574
Partition 6	3526,3558,3591,3595,3594,3593,3592
Partition 7	3548,3550,3552,3549,3522,3551,3563
Partition 8	3557,3560,3555,3561,3559,3556,3562
Partition 9	3576,3577,3572,3578,3570,3571,3567
Partition 10	3602,3601,3580,3599,3579,3600,3564
Partition 11	3583,3584,3582,3585,3598,3596,3597
