cut	51
Partition 0	3573,3572,3575,3576,3577,3589
Partition 1	3580,3585,3586,3581,3587,3578,3579
Partition 2	3554,3555,3523,3582,3584,3583,3520
Partition 3	3612,3613,3558,3614,3524,3615,3537,3557
Partition 4	3525,3609,3610,3608,3611,3598,3597,3599
Partition 5	3593,3596,3605,3595,3606,3604
Partition 6	3594,3574,3607,3618,3616,3617
Partition 7	3522,3527,3600,3601,3547,3602,3603
Partition 8	3552,3551,3549,3550,3588,3591,3590
Partition 9	3528,3521,3529,3553,3546,3621,3545
Partition 10	3623,3620,3622,3570,3571,3619,3592
Partition 11	3530,3533,3531,3564,3565,3548,3566
Partition 12	3532,3534,3536,3535,3544,3543,3542
Partition 13	3540,3541,3539,3563,3538,3556,3562
Partition 14	3526,3559,3560,3561,3569,3567,3568
