cut	53
Partition 0	3582,3581
Partition 1	3551,3552,3550
Partition 2	3579,3580,3578
Partition 3	3598,3556,3521
Partition 4	3583,3594,3593,3592
Partition 5	3597,3595,3596
Partition 6	3549,3553,3554
Partition 7	3539,3555,3538
Partition 8	3537,3533,3532
Partition 9	3589,3590,3591
Partition 10	3525,3543,3545,3546
Partition 11	3542,3548,3547
Partition 12	3522,3567,3566
Partition 13	3568,3564,3569
Partition 14	3563,3570,3571
Partition 15	3534,3535,3536
Partition 16	3529,3530,3527
Partition 17	3528,3541,3523,3540
Partition 18	3520,3559,3531
Partition 19	3560,3561,3562
Partition 20	3544,3526,3557,3558
Partition 21	3573,3565,3577
Partition 22	3574,3575,3576
Partition 23	3524,3572,3584
Partition 24	3586,3585,3587,3588
