cut	83
Partition 0	3618,3619
Partition 1	3616,3617
Partition 2	3554,3555
Partition 3	3566,3537,3538
Partition 4	3556,3557,3613
Partition 5	3553,3552
Partition 6	3541,3551,3550
Partition 7	3624,3623
Partition 8	3621,3622,3620
Partition 9	3574,3575,3576
Partition 10	3558,3568
Partition 11	3559,3584
Partition 12	3586,3585
Partition 13	3532,3533
Partition 14	3526,3527,3535,3528
Partition 15	3570,3562,3520
Partition 16	3525,3589
Partition 17	3569,3571,3572
Partition 18	3536,3560,3561
Partition 19	3573,3567,3563
Partition 20	3593,3594
Partition 21	3595,3604,3605
Partition 22	3596,3597
Partition 23	3601,3602,3603
Partition 24	3598,3534
Partition 25	3590,3591,3592
Partition 26	3587,3588
Partition 27	3609,3610
Partition 28	3581,3583,3582
Partition 29	3540,3612,3611
Partition 30	3543,3608
Partition 31	3614,3607,3615
Partition 32	3565,3564
Partition 33	3545,3524,3544
Partition 34	3529,3606,3522
Partition 35	3546,3548,3549
Partition 36	3521,3539
Partition 37	3547,3531,3530
Partition 38	3600,3599
Partition 39	3542,3523,3577
Partition 40	3578,3579,3580
