cut	90
Partition 0	14,50,68
Partition 1	72,71,70,69
Partition 2	12,11,10,47
Partition 3	67,43,13
Partition 4	8,7,9,66
Partition 5	3,4,5,6
Partition 6	1,63,18
Partition 7	64,65,62
Partition 8	17,16,15
Partition 9	44,37,36,35
Partition 10	20,39,41,38,40
Partition 11	58,59,61,60
Partition 12	74,28,73
Partition 13	45,26,75
Partition 14	79,0,27,42
Partition 15	78,76,2,77
Partition 16	32,29,30,31
Partition 17	52,57,51
Partition 18	55,56,19,53,54
Partition 19	46,48,49
Partition 20	33,25,34
Partition 21	21,23,24,22
