cut	50
Partition 0	3585,3595,3594
Partition 1	3583,3584,3582,3581
Partition 2	3525,3554,3590
Partition 3	3591,3592,3593
Partition 4	3580,3586,3589,3587,3588
Partition 5	3561,3562,3563
Partition 6	3565,3526,3566,3567
Partition 7	3568,3564,3569
Partition 8	3523,3521,3539
Partition 9	3522,3527,3540,3528
Partition 10	3536,3537,3538,3541,3548
Partition 11	3533,3534,3535
Partition 12	3549,3552,3551,3550
Partition 13	3596,3553,3597
Partition 14	3570,3575,3574
Partition 15	3599,3576,3598,3520
Partition 16	3543,3579,3578
Partition 17	3544,3547,3558
Partition 18	3524,3542,3545,3577,3546
Partition 19	3531,3532,3559,3560
Partition 20	3556,3555,3530,3529
Partition 21	3572,3571,3573,3557
