cut	41
Partition 0	3576,3577,3578
Partition 1	3579,3580,3581,3582
Partition 2	3548,3558,3556,3557
Partition 3	3566,3567,3525,3533
Partition 4	3589,3590,3522,3588
Partition 5	3550,3545,3546
Partition 6	3521,3547,3587,3549
Partition 7	3531,3543,3544,3542
Partition 8	3536,3537,3539,3538
Partition 9	3532,3534,3535,3541,3540
Partition 10	3574,3572,3575,3583
Partition 11	3573,3591,3524,3551
Partition 12	3592,3526,3593,3594
Partition 13	3585,3586,3584,3520
Partition 14	3568,3569,3570,3571
Partition 15	3523,3559,3560,3561
Partition 16	3527,3528,3529,3530
Partition 17	3553,3554,3555,3552
Partition 18	3598,3597,3595,3596
Partition 19	3562,3564,3565,3563
