cut	50
Partition 0	3540,3541,3548
Partition 1	3549,3552,3551,3550
Partition 2	3522,3555,3532,3530
Partition 3	3536,3537,3527,3538
Partition 4	3528,3533,3534,3535
Partition 5	3596,3553,3597
Partition 6	3599,3576,3598,3520
Partition 7	3570,3575,3574
Partition 8	3561,3562,3563
Partition 9	3566,3567,3568,3564,3569
Partition 10	3565,3521,3587,3588
Partition 11	3525,3554,3523,3539
Partition 12	3580,3583,3586,3584
Partition 13	3590,3591,3592,3593
Partition 14	3589,3585,3595,3594
Partition 15	3579,3578,3577
Partition 16	3543,3544,3547,3558
Partition 17	3526,3582,3529,3581
Partition 18	3531,3559,3560,3571
Partition 19	3556,3524,3573,3557
Partition 20	3542,3545,3572,3546
