Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	43	23	lc	True	True	False	True	2	2	6	5
4	53	23	lc	True	True	False	True	2	2	6	5
4	171	23	lc	True	True	False	True	2	2	6	5
4	181	23	lc	True	True	False	True	2	2	6	5
4	187	23	lc	True	True	False	True	2	2	6	5
4	195	23	lc	True	True	False	True	2	2	6	5
4	239	23	lc	True	True	False	True	2	2	6	5
4	399	23	lc	True	True	False	True	2	2	6	5
4	527	23	lc	True	True	False	True	2	2	6	5
4	529	23	lc	True	True	False	True	2	2	6	5
4	626	23	lc	True	True	False	True	2	2	6	5
4	632	23	lc	True	True	False	True	2	2	6	5
4	648	23	lc	True	True	False	True	2	2	6	5
4	677	23	lc	True	True	False	True	2	2	6	5
4	686	23	lc	True	True	False	True	2	2	6	5
4	689	23	lc	True	True	False	True	2	2	6	5
4	702	23	lc	True	True	False	True	2	2	6	5
4	767	23	lc	True	True	False	True	2	2	6	5
4	856	23	lc	True	True	False	True	2	2	6	5
3	0	23	lc	True	True	True	True	2	2	4	4
3	1	23	lc	True	True	True	True	2	2	4	4
3	2	23	lc	True	True	True	True	2	2	4	4
3	5	23	lc	True	True	True	True	2	2	4	4
3	11	23	lc	True	True	True	True	2	2	4	4
3	14	23	lc	True	True	True	True	2	2	4	4
3	21	23	lc	True	True	True	True	2	2	4	4
3	27	23	lc	True	True	True	True	2	2	4	4
3	28	23	lc	True	True	True	True	2	2	4	4
3	42	23	lc	True	True	True	True	2	2	4	4
3	51	23	lc	True	True	True	True	2	2	4	4
3	55	23	lc	True	True	True	True	2	2	4	4
3	65	23	lc	True	True	True	True	2	2	4	4
3	76	23	lc	True	True	True	True	2	2	4	4
3	106	23	lc	True	True	True	True	2	2	4	4
3	175	23	lc	True	True	True	True	2	2	4	4
3	178	23	lc	True	True	True	True	2	2	4	4
3	189	23	lc	True	True	True	True	2	2	4	4
3	206	23	lc	True	True	True	True	2	2	4	4
3	246	23	lc	True	True	True	True	2	2	4	4
3	248	23	lc	True	True	True	True	2	2	4	4
5	1	23	lc	True	True	False	True	4	2	6	6
5	127	23	lc	True	True	False	True	4	2	6	6
3	175	23	hc	False	True	True	True	2	2	4	4
3	189	23	hc	False	True	True	True	2	2	4	4
