cut	65
Partition 0	3566,3556,3557,3613,3612
Partition 1	3537,3616,3611,3617,3618
Partition 2	3581,3554,3555,3583,3582
Partition 3	3540,3541,3587,3550,3588
Partition 4	3579,3538,3609,3580,3610
Partition 5	3608,3565,3564,3606,3607
Partition 6	3545,3524,3544,3529,3522
Partition 7	3539,3546,3547,3548,3549
Partition 8	3521,3578,3542,3543,3523
Partition 9	3614,3577,3531,3530,3600,3599,3615
Partition 10	3603,3594,3595,3604,3605
Partition 11	3620,3561,3601,3602,3619
Partition 12	3574,3573,3567,3560,3563
Partition 13	3535,3536,3551,3553,3552
Partition 14	3624,3623,3575,3576,3621,3622
Partition 15	3532,3533,3586,3528,3534
Partition 16	3596,3597,3598,3592,3593
Partition 17	3526,3527,3525,3589,3590,3591
Partition 18	3570,3562,3520,3571,3572
Partition 19	3558,3559,3568,3584,3569,3585
