cut	46
Partition 0	3524,3528,3572,3574
Partition 1	3573,3575,3577,3576
Partition 2	3584,3586,3585,3587,3588
Partition 3	3529,3530,3527,3564
Partition 4	3560,3544,3561,3559
Partition 5	3562,3563,3570,3569
Partition 6	3542,3541,3523,3540
Partition 7	3567,3566,3568,3565,3526
Partition 8	3520,3532,3531,3557,3558
Partition 9	3583,3594,3595,3593
Partition 10	3589,3590,3591,3592
Partition 11	3598,3556,3597,3521
Partition 12	3582,3581,3571,3596
Partition 13	3534,3535,3536,3537
Partition 14	3579,3580,3551,3578,3550
Partition 15	3522,3539,3538,3525,3533
Partition 16	3549,3553,3555,3552,3554
Partition 17	3548,3547,3543,3545,3546
