cut	64
Partition 0	3601,3602,3603
Partition 1	3604,3561,3605
Partition 2	3562,3607,3606
Partition 3	3555,3554,3553
Partition 4	3526,3527,3525
Partition 5	3532,3533,3600
Partition 6	3588,3585,3586,3587
Partition 7	3578,3559,3560
Partition 8	3579,3581,3582
Partition 9	3528,3537,3580
Partition 10	3563,3564,3565
Partition 11	3567,3556,3566
Partition 12	3521,3538,3539
Partition 13	3547,3558,3591,3557
Partition 14	3543,3571,3570
Partition 15	3610,3572,3520
Partition 16	3611,3608,3609
Partition 17	3573,3574,3584,3583
Partition 18	3599,3598,3597
Partition 19	3594,3595
Partition 20	3546,3589,3523,3596
Partition 21	3524,3577,3541
Partition 22	3542,3540,3531
Partition 23	3536,3529,3530
Partition 24	3534,3535,3576,3575
Partition 25	3545,3550,3551
Partition 26	3568,3569,3552
Partition 27	3522,3544,3592,3593
Partition 28	3590,3548,3549
