cut	47
Partition 0	3529,3530,3545
Partition 1	3524,3527,3528
Partition 2	3533,3534,3532
Partition 3	3589,3588,3585
Partition 4	3544,3550,3551
Partition 5	3587,3586,3525
Partition 6	3590,3584
Partition 7	3536,3535
Partition 8	3539,3564,3538,3537
Partition 9	3520,3583,3582
Partition 10	3563,3562,3561
Partition 11	3558,3559,3560
Partition 12	3574,3575
Partition 13	3523,3546,3549
Partition 14	3521,3547,3548
Partition 15	3577,3578,3581
Partition 16	3573,3541,3543
Partition 17	3576,3542,3554
Partition 18	3567,3568
Partition 19	3566,3555,3540
Partition 20	3526,3522,3570,3531
Partition 21	3571,3552,3553
Partition 22	3572,3579,3580
Partition 23	3565,3569,3556,3557
