path	1
T	NA
cut	31
Partition 0	1,0,2,49,4,48,3,5,6
Partition 1	30,28,31,32,33,29,34,27
Partition 2	22,23,26,25,18,19,21,20
Partition 3	36,35,47,46,43,45,44,42
Partition 4	37,17,12,41,13,14,15,16
Partition 5	10,39,7,38,40,11,9,8,24
path	2
T	NA
cut	31
Partition 0	1,0,2,49,4,48,3,5,6
Partition 1	30,28,31,32,33,29,34,27
Partition 2	22,23,26,25,18,19,21,20
Partition 3	36,35,47,46,43,45,44,42
Partition 4	37,17,12,41,13,14,15,16
Partition 5	10,39,7,38,40,11,9,8,24
path	3
T	NA
cut	31
Partition 0	1,0,2,49,4,48,3,5,6
Partition 1	30,28,31,32,33,29,34,27
Partition 2	22,23,26,25,18,19,21,20
Partition 3	36,35,47,46,43,45,44,42
Partition 4	37,17,12,41,13,14,15,16
Partition 5	10,39,7,38,40,11,9,8,24
