cut	46
Partition 0	3573,3522,3553,3554
Partition 1	3551,3555,3552,3556
Partition 2	3572,3546,3545,3547
Partition 3	3523,3544,3561,3560,3562
Partition 4	3574,3575,3582,3581
Partition 5	3521,3598,3597,3596
Partition 6	3576,3577,3579,3580
Partition 7	3524,3550,3578,3549,3548
Partition 8	3525,3534,3535,3586,3587
Partition 9	3601,3559,3599,3600
Partition 10	3602,3566,3571,3570
Partition 11	3567,3526,3568,3569
Partition 12	3527,3528,3588,3589
Partition 13	3590,3591,3592,3593,3594,3595
Partition 14	3533,3541,3542,3532
Partition 15	3558,3520,3557,3543
Partition 16	3529,3563,3565,3564
Partition 17	3537,3585,3536,3584,3583
Partition 18	3539,3538,3540,3530,3531
