cut	36
Partition 0	7543,7544,7545,7540,7539
Partition 1	7550,7551,7508,7554
Partition 2	7560,7558,7555,7556,7559
Partition 3	7548,7547,7511,7546,7512
Partition 4	7507,7557,7491,7549,7496
Partition 5	7509,7510,7513,7514,7515
Partition 6	7522,7523,7524,7521,7494
Partition 7	7497,7505,7528,7504,7503
Partition 8	7541,7520,7542,7552,7495,7538
Partition 9	7506,7490,7553,7516,7517
Partition 10	7518,7498,7499,7500,7501,7502
Partition 11	7537,7536,7529,7530
Partition 12	7563,7519,7562,7492,7561
Partition 13	7531,7532,7533,7534,7535
Partition 14	7493,7525,7526,7527
