cut	71
Partition 0	3524,3527,3597
Partition 1	3529,3592
Partition 2	3555,3554,3556
Partition 3	3521,3553,3567
Partition 4	3604,3605
Partition 5	3609,3608,3607
Partition 6	3523,3541,3606
Partition 7	3590,3525,3591
Partition 8	3551,3557,3552
Partition 9	3548,3531
Partition 10	3530,3537,3536
Partition 11	3538,3558,3559
Partition 12	3584,3583
Partition 13	3522,3585,3586
Partition 14	3576,3577,3582
Partition 15	3579,3580,3578
Partition 16	3581,3528,3587
Partition 17	3602,3595
Partition 18	3610,3611,3603
Partition 19	3593,3594,3601
Partition 20	3599,3598,3600
Partition 21	3562,3561,3560
Partition 22	3547,3546
Partition 23	3613,3612,3589
Partition 24	3526,3573,3588
Partition 25	3542,3540
Partition 26	3539,3569,3568
Partition 27	3570,3571,3565
Partition 28	3543,3563,3564
Partition 29	3572,3566
Partition 30	3535,3532,3533
Partition 31	3534,3549,3550
Partition 32	3596,3575,3574
Partition 33	3520,3544,3545
