cut	52
Partition 0	3555,3526,3562,3563
Partition 1	3567,3556,3566,3564,3565
Partition 2	3604,3561,3605,3607,3606
Partition 3	3601,3602,3603,3554,3553
Partition 4	3527,3528,3537,3538,3539
Partition 5	3579,3580,3581,3582
Partition 6	3588,3585,3586,3587
Partition 7	3547,3558,3591,3521,3557
Partition 8	3578,3532,3525,3559,3600,3560
Partition 9	3573,3574,3584,3583
Partition 10	3534,3535,3576,3575,3577
Partition 11	3590,3533,3548,3549
Partition 12	3545,3523,3536,3529,3550
Partition 13	3542,3530,3540,3531,3524,3541
Partition 14	3611,3610,3599,3608,3609
Partition 15	3543,3571,3572,3570,3520
Partition 16	3522,3544,3568,3592,3569
Partition 17	3589,3596,3598,3595,3597
Partition 18	3593,3546,3552,3551,3594
