iteration	t
1	108,244,288,293,386,439,499,687,926,1014,1157,1495,1500,1671,2579
2	602,636,649,757,768,831,835,905,909,1014,1213,1238,1316,1395
3	30,37,44,51,102,154,164,165,178,180,282,978
4	8,66,97,171,269,309,325,1929,2957,3120,3218,3223,3247,3266,3272,4694,5979
5	210,240,272,293,370,457,613,890,913,950,960,1006,1066,1084,1087,1100,1108,1664,1698,2718,3078,3283,3373,5309,5352,5421,5822
6	30,42,44,206,236,256,314
7	148,8109,9703,10671,10986,12020,12197
8	12,32,1008,1093,1100,7959,8506,11741
9	56,197,204,263,286,4516
