cut	95
Partition 0	28,58,26
Partition 1	60,57,55
Partition 2	56,46,44
Partition 3	50,51,52
Partition 4	23,22,24
Partition 5	29,49,53,48
Partition 6	16,54,15
Partition 7	59,17,19
Partition 8	21,18,20
Partition 9	74,75,76
Partition 10	30,47,45
Partition 11	63,64,61,62
Partition 12	79,77,78
Partition 13	40,39,38
Partition 14	41,43,42
Partition 15	27,69,25
Partition 16	9,73,71
Partition 17	8,72,70,68
Partition 18	67,65,66
Partition 19	35,34,37
Partition 20	32,33,31
Partition 21	11,36,10
Partition 22	12,14,13
Partition 23	6,5,7
Partition 24	1,0,2,3,4
