cut	63
Partition 0	3531,3532,3586,3584,3585
Partition 1	3554,3555,3556,3616
Partition 2	3620,3617,3618,3619
Partition 3	3574,3575,3566,3557,3613
Partition 4	3624,3623,3576,3621,3622
Partition 5	3596,3597,3598,3534
Partition 6	3533,3528,3551,3553,3552
Partition 7	3526,3535,3536,3560,3561
Partition 8	3527,3525,3568,3589
Partition 9	3573,3567,3569,3563,3572
Partition 10	3570,3558,3559,3562,3520,3571
Partition 11	3579,3537,3538,3609,3580
Partition 12	3565,3587,3612,3610,3611
Partition 13	3590,3591,3592,3588
Partition 14	3601,3602,3603,3604,3605
Partition 15	3583,3593,3582,3594,3595
Partition 16	3530,3600,3599,3615
Partition 17	3524,3544,3564,3522
Partition 18	3543,3608,3614,3529,3606,3607
Partition 19	3521,3578,3542,3523,3577
Partition 20	3546,3547,3548,3545,3549
Partition 21	3539,3540,3541,3581,3550
