cut	46
Partition 0	3524,3572,3574,3586
Partition 1	3584,3585,3587,3588
Partition 2	3560,3544,3526,3531
Partition 3	3573,3575,3565,3577,3576
Partition 4	3534,3536,3529,3530
Partition 5	3528,3523,3527,3564
Partition 6	3541,3567,3566,3540
Partition 7	3520,3561,3559,3562,3558
Partition 8	3568,3563,3570,3569,3557
Partition 9	3542,3548,3549,3553,3554
Partition 10	3547,3543,3545,3546
Partition 11	3535,3580,3578,3581
Partition 12	3579,3551,3552,3550
Partition 13	3598,3597,3571,3596
Partition 14	3556,3522,3539,3555,3521
Partition 15	3537,3538,3533,3532
Partition 16	3583,3594,3582,3595,3593
Partition 17	3589,3590,3591,3525,3592
