cut	89
Partition 0	50,4,37
Partition 1	67,17,71,86
Partition 2	15,85,30,64
Partition 3	99,16,89
Partition 4	22,80,61
Partition 5	45,1,69
Partition 6	23,94,77,79
Partition 7	3,92,88
Partition 8	25,7,38,51
Partition 9	10,68,70,55
Partition 10	26,34,32
Partition 11	65,39,73,56
Partition 12	14,29,54
Partition 13	11,58,75,87,47
Partition 14	42,83,96
Partition 15	81,8,41
Partition 16	13,78,84,93
Partition 17	24,60,95,82
Partition 18	21,28,91
Partition 19	2,31,66,35
Partition 20	5,27,9,72
Partition 21	19,62,40
Partition 22	43,76,44
Partition 23	12,98,63,59
Partition 24	49,33,53
Partition 25	6,90,97,74
Partition 26	0,46,48,36
Partition 27	57,18,20,52
