cut	52
Partition 0	42,49,44
Partition 1	1,20,36
Partition 2	65,4,0
Partition 3	3,27,71
Partition 4	76,18,46
Partition 5	12,75,64,21
Partition 6	2,78,56
Partition 7	72,17,55
Partition 8	22,28,48
Partition 9	6,8,53,35
Partition 10	33,43,59
Partition 11	31,58,60
Partition 12	79,52,68
Partition 13	70,38,74
Partition 14	11,50,63
Partition 15	14,47,51
Partition 16	16,39,69
Partition 17	9,25,13,73
Partition 18	5,10,61
Partition 19	19,37,40
Partition 20	15,66,57
Partition 21	7,30,45
Partition 22	77,54,67
Partition 23	26,32,62,29
Partition 24	23,41,24,34
