cut	70
Partition 0	3579,3577
Partition 1	3553,3554,3560
Partition 2	3581,3580,3584
Partition 3	3585,3586,3598
Partition 4	3557,3558,3559
Partition 5	3522,3555,3556
Partition 6	3537,3538,3539
Partition 7	3563,3582,3583
Partition 8	3544,3545
Partition 9	3540,3536,3531
Partition 10	3593,3592,3591
Partition 11	3594,3535,3576
Partition 12	3595,3596,3597
Partition 13	3587,3588,3589
Partition 14	3523,3532,3565
Partition 15	3590,3528,3530
Partition 16	3526,3567,3566
Partition 17	3608,3605,3604
Partition 18	3549,3613,3550
Partition 19	3548,3609,3551,3552
Partition 20	3524,3561,3562
Partition 21	3542,3543
Partition 22	3525,3529,3541
Partition 23	3564,3569,3568
Partition 24	3572,3570,3571
Partition 25	3610,3611
Partition 26	3578,3606,3607
Partition 27	3602,3601,3600
Partition 28	3527,3533,3603
Partition 29	3534,3521,3546
Partition 30	3547,3574,3573
Partition 31	3618,3575,3617
Partition 32	3612,3614,3615
Partition 33	3520,3599,3616
