Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
6	1	23	lc	False	True	True	True	3	3	9	9
6	2	23	lc	False	True	True	True	3	3	9	9
4	0	23	lc	True	True	True	True	2	2	6	6
4	1	23	lc	True	True	True	True	2	2	6	6
4	2	23	lc	True	True	True	True	2	2	6	6
4	3	23	lc	True	True	True	True	2	2	6	6
4	4	23	lc	True	True	True	True	2	2	6	6
4	5	23	lc	True	True	True	True	2	2	6	6
4	6	23	lc	True	True	True	True	2	2	6	6
4	7	23	lc	True	True	True	True	2	2	6	6
4	8	23	lc	True	True	True	True	2	2	6	6
4	9	23	lc	True	True	True	True	2	2	6	6
4	10	23	lc	True	True	True	True	2	2	6	6
4	11	23	lc	True	True	True	True	2	2	6	6
4	12	23	lc	True	True	True	True	2	2	6	6
4	13	23	lc	True	True	True	True	2	2	6	6
4	14	23	lc	True	True	True	True	2	2	6	6
4	15	23	lc	True	True	True	True	2	2	6	6
4	16	23	lc	True	True	True	True	2	2	6	6
4	17	23	lc	True	True	True	True	2	2	6	6
4	18	23	lc	True	True	True	True	2	2	6	6
4	19	23	lc	True	True	True	True	2	2	6	6
4	20	23	lc	True	True	True	True	2	2	6	6
4	21	23	lc	True	True	True	True	2	2	6	6
4	22	23	lc	True	True	True	True	2	2	6	6
4	25	23	lc	True	True	True	True	2	2	6	6
4	26	23	lc	True	True	True	True	2	2	6	6
4	27	23	lc	True	True	True	True	2	2	6	6
4	28	23	lc	True	True	True	True	2	2	6	6
4	29	23	lc	True	True	True	True	2	2	6	6
4	30	23	lc	True	True	True	True	2	2	6	6
4	31	23	lc	True	True	True	True	2	2	6	6
4	32	23	lc	True	True	True	True	2	2	6	6
4	36	23	lc	True	True	True	True	2	2	6	6
4	37	23	lc	True	True	True	True	2	2	6	6
4	45	23	lc	True	True	True	True	2	2	6	6
4	50	23	lc	True	True	True	True	2	2	6	6
4	52	23	lc	True	True	True	True	2	2	6	6
4	53	23	lc	True	True	True	True	2	2	6	6
4	61	23	lc	True	True	True	True	2	2	6	6
3	0	23	lc	True	True	True	True	2	2	5	5
3	2	23	lc	True	True	True	True	2	2	5	5
3	3	23	lc	True	True	True	True	2	2	5	5
3	5	23	lc	True	True	True	True	2	2	5	5
3	6	23	lc	True	True	True	True	2	2	5	5
3	10	23	lc	True	True	True	True	2	2	5	5
3	11	23	lc	True	True	True	True	2	2	5	5
3	12	23	lc	True	True	True	True	2	2	5	5
3	14	23	lc	True	True	True	True	2	2	5	5
3	17	23	lc	True	True	True	True	2	2	5	5
3	21	23	lc	True	True	True	True	2	2	5	5
3	22	23	lc	True	True	True	True	2	2	5	5
3	23	23	lc	True	True	True	True	2	2	5	5
3	24	23	lc	True	True	True	True	2	2	5	5
3	25	23	lc	True	True	True	True	2	2	5	5
3	26	23	lc	True	True	True	True	2	2	5	5
3	32	23	lc	True	True	True	True	2	2	5	5
3	33	23	lc	True	True	True	True	2	2	5	5
3	34	23	lc	True	True	True	True	2	2	5	5
3	35	23	lc	True	True	True	True	2	2	5	5
3	36	23	lc	True	True	True	True	2	2	5	5
3	37	23	lc	True	True	True	True	2	2	5	5
3	42	23	lc	True	True	True	True	2	2	5	5
3	43	23	lc	True	True	True	True	2	2	5	5
3	44	23	lc	True	True	True	True	2	2	5	5
3	45	23	lc	True	True	True	True	2	2	5	5
3	46	23	lc	True	True	True	True	2	2	5	5
3	47	23	lc	True	True	True	True	2	2	5	5
3	48	23	lc	True	True	True	True	2	2	5	5
5	12	23	lc	True	True	False	True	4	3	8	7
5	38	23	lc	True	True	False	True	4	3	8	7
5	39	23	lc	True	True	False	True	4	3	8	7
5	52	23	lc	True	True	False	True	4	3	8	7
5	58	23	lc	True	True	False	True	4	3	8	7
5	59	23	lc	True	True	False	True	4	3	8	7
5	110	23	lc	True	True	False	True	4	3	8	7
5	111	23	lc	True	True	False	True	4	3	8	7
5	116	23	lc	True	True	False	True	4	3	8	7
